time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,rho_new,rho_redeposit,WindSpeed,Pressure,RH,Ts_surface,Melt_rate,G,estimated_albedo,Tsub_est,Lnet,Snet,QM,Sublimation,U10,V10,BDOT_new
2016-08-24 19:00:00,0.000,143.674,252.343,236.323,106.517,14.663,0.000,0.000,0.800,150.000,412.140,11.227,82854.055,84.048,247.773,0.000,21.918,0.847,261.145,-67.471,0.000,0.000,0.000,-10.041,0.189,0.000
2016-08-24 20:00:00,0.000,144.796,252.143,236.666,105.376,13.890,0.000,0.000,0.800,150.000,418.634,11.701,82756.162,84.023,247.792,0.000,22.348,0.847,261.045,-66.414,0.000,0.000,0.000,-10.437,-0.109,0.000
2016-08-24 21:00:00,0.000,146.168,251.943,237.000,114.488,10.877,0.000,0.000,0.800,54.975,424.620,12.157,82711.558,79.065,247.393,0.000,13.937,0.847,260.945,-63.687,0.000,0.000,0.000,-10.814,-0.116,0.000
2016-08-24 22:00:00,0.000,146.654,251.243,237.740,109.906,8.724,0.000,0.000,0.800,65.607,433.288,12.848,82523.161,78.952,247.097,0.000,15.823,0.848,260.595,-62.198,0.000,0.000,0.000,-11.386,0.244,0.000
2016-08-24 23:00:00,0.000,152.826,252.043,238.338,114.484,-10.703,0.000,0.000,0.800,30.000,444.573,13.807,82457.442,59.247,247.999,0.000,13.239,0.847,260.961,-59.092,0.000,0.000,0.005,-12.183,0.194,0.000
2016-08-25 00:00:00,0.000,159.861,253.785,238.985,121.664,-19.324,0.000,0.000,0.800,30.000,453.841,14.648,82328.828,54.298,249.695,0.000,13.147,0.846,261.866,-57.913,0.000,0.000,0.009,-12.882,-0.103,0.000
2016-08-25 01:00:00,0.000,163.721,251.643,239.380,102.937,-21.987,0.000,0.000,0.800,30.000,459.199,15.157,82225.171,53.623,248.310,0.000,13.930,0.847,260.795,-49.261,0.000,0.000,0.011,-13.303,-0.242,0.000
2016-08-25 02:00:00,0.000,169.072,252.543,240.140,104.587,-25.289,0.000,0.000,0.800,30.000,462.827,15.512,82133.271,52.944,249.217,0.000,13.717,0.846,261.245,-47.039,0.000,0.000,0.012,-13.596,-0.314,0.000
2016-08-25 03:00:00,0.000,170.927,251.843,240.660,98.538,-25.189,0.000,0.000,0.800,30.000,467.668,15.998,82073.307,54.163,248.806,0.000,14.190,0.847,260.895,-43.762,0.000,0.000,0.012,-13.996,-0.430,0.000
2016-08-25 04:00:00,0.000,170.233,252.543,240.965,106.445,-35.260,0.000,0.000,0.800,30.000,472.738,16.524,82026.587,47.164,249.356,0.000,14.378,0.846,261.245,-46.362,0.000,0.000,0.017,-14.426,-0.618,0.000
2016-08-25 05:00:00,0.000,176.221,254.243,241.381,114.600,-46.569,0.000,0.000,0.800,30.000,475.501,16.818,81980.281,42.532,250.849,0.000,13.820,0.845,262.095,-45.608,0.000,0.000,0.023,-14.662,-0.781,0.000
2016-08-25 06:00:00,3.005,180.171,253.643,241.918,104.557,-39.463,0.000,0.000,0.800,30.000,475.887,16.859,81929.847,47.931,250.556,0.000,13.843,0.845,261.795,-40.622,0.465,0.000,0.019,-14.680,-1.048,0.000
2016-08-25 07:00:00,28.059,195.734,254.443,242.562,88.138,-50.874,0.000,0.009,0.800,30.000,475.012,16.765,81891.441,42.222,251.812,0.000,12.724,0.844,262.195,-29.519,4.383,0.000,0.027,-14.586,-1.248,0.001
2016-08-25 08:00:00,62.736,196.018,254.043,243.177,77.550,-51.614,0.000,0.031,0.800,30.000,477.268,17.008,81856.374,41.722,251.760,0.000,12.706,0.844,261.995,-29.051,9.797,0.000,0.029,-14.760,-1.553,0.003
2016-08-25 09:00:00,89.375,202.684,255.143,243.727,75.764,-52.477,0.000,0.072,0.800,30.000,480.635,17.377,81835.601,45.928,252.949,0.000,12.144,0.842,262.545,-26.665,14.102,0.000,0.029,-15.017,-1.983,0.007
2016-08-25 10:00:00,88.268,200.244,254.843,244.472,78.019,-39.919,0.000,0.099,0.800,30.000,485.724,17.951,81719.415,57.972,252.654,0.000,12.683,0.843,262.395,-28.040,13.888,0.000,0.020,-15.429,-2.455,0.010
2016-08-25 11:00:00,64.607,210.712,255.843,245.090,79.817,-30.031,0.000,0.101,0.800,30.000,482.466,17.582,81750.733,64.527,253.550,0.000,11.948,0.841,262.895,-20.827,10.257,0.000,0.015,-15.110,-2.511,0.010
2016-08-25 12:00:00,30.504,212.118,255.743,245.299,77.366,-4.735,0.000,0.073,0.800,97.219,477.445,17.027,81720.206,78.997,253.449,0.000,16.385,0.841,262.845,-19.051,4.837,0.000,0.003,-14.704,-2.124,0.007
2016-08-25 13:00:00,3.950,212.781,257.243,245.255,99.580,-0.801,0.000,0.032,0.800,60.873,478.103,17.099,81710.094,77.288,254.292,0.000,13.570,0.840,263.595,-21.480,0.633,0.000,0.001,-14.793,-1.918,0.003
2016-08-25 14:00:00,0.000,204.769,257.543,244.513,112.980,4.478,0.000,0.009,0.800,72.906,481.685,17.494,81714.821,77.981,254.270,0.000,14.653,0.840,263.730,-29.412,0.000,0.000,0.000,-15.159,-1.615,0.001
2016-08-25 15:00:00,0.000,203.218,258.443,244.352,127.339,-8.571,0.000,0.003,0.800,30.000,483.898,17.743,81735.294,69.624,254.799,0.000,12.111,0.839,264.195,-32.915,0.000,0.000,0.004,-15.371,-1.571,0.000
2016-08-25 16:00:00,0.000,190.944,258.243,243.823,139.237,-4.697,0.000,0.003,0.800,30.000,485.298,17.902,81738.761,69.581,254.301,0.000,12.722,0.840,264.095,-43.348,0.000,0.000,0.002,-15.507,-1.534,0.000
2016-08-25 17:00:00,0.000,183.378,257.943,243.516,146.508,-3.311,0.000,0.002,0.800,30.000,488.784,18.305,81738.940,69.516,253.891,0.000,13.312,0.841,263.945,-49.408,0.000,0.000,0.002,-15.853,-1.427,0.000
2016-08-25 18:00:00,0.000,171.764,257.843,243.124,159.486,6.656,0.000,0.002,0.800,30.000,491.094,18.576,81744.838,72.438,253.502,0.000,13.934,0.841,263.895,-59.600,0.000,0.000,0.000,-16.067,-1.561,0.000
2016-08-25 19:00:00,0.000,153.595,257.443,242.609,170.814,23.204,0.000,0.001,0.800,87.230,490.572,18.514,81764.394,78.611,252.792,0.000,18.637,0.842,263.695,-75.189,0.000,0.000,0.000,-15.989,-1.814,0.000
2016-08-25 20:00:00,0.000,154.139,257.543,242.246,173.964,17.064,0.000,0.001,0.800,30.000,487.678,18.176,81792.362,74.821,252.722,0.000,14.487,0.843,263.730,-74.391,0.000,0.000,0.000,-15.687,-1.969,0.000
2016-08-25 21:00:00,0.000,155.005,257.843,241.998,173.136,9.612,0.000,0.001,0.800,30.000,483.044,17.646,81861.790,70.658,252.904,0.000,14.098,0.842,263.895,-74.185,0.000,0.000,0.000,-15.258,-1.857,0.000
2016-08-25 22:00:00,0.000,154.140,258.543,241.707,179.536,-8.311,0.000,0.001,0.800,30.000,481.528,17.477,81853.320,60.984,253.363,0.000,13.841,0.842,264.245,-76.715,0.000,0.000,0.004,-15.066,-2.230,0.000
2016-08-25 23:00:00,0.000,155.650,258.543,241.215,172.440,-14.896,0.000,0.001,0.800,30.000,472.405,16.489,81772.284,57.039,253.272,0.000,13.244,0.842,264.245,-74.874,0.000,0.000,0.007,-14.338,-1.435,0.000
2016-08-26 00:00:00,0.000,146.265,255.360,240.800,152.756,-3.621,0.000,0.001,0.800,30.000,465.086,15.737,81803.562,63.588,250.527,0.000,14.065,0.845,262.695,-74.428,0.000,0.000,0.002,-13.747,-1.030,0.000
2016-08-26 01:00:00,0.000,146.966,257.143,240.502,164.646,-5.958,0.000,0.001,0.800,30.000,461.659,15.396,81813.573,60.109,251.796,0.000,13.305,0.844,263.545,-78.230,0.000,0.000,0.003,-13.477,-0.849,0.000
2016-08-26 02:00:00,0.000,147.219,256.943,240.150,160.444,-11.912,0.000,0.001,0.800,30.000,456.684,14.916,81810.592,56.115,251.573,0.000,13.046,0.844,263.445,-77.181,0.000,0.000,0.006,-13.084,-0.736,0.000
2016-08-26 03:00:00,0.000,142.848,256.343,239.725,160.515,-17.119,0.000,0.000,0.800,30.000,456.393,14.888,81809.605,52.240,250.973,0.000,13.352,0.845,263.145,-79.421,0.000,0.000,0.008,-13.054,-0.856,0.000
2016-08-26 04:00:00,0.000,142.989,256.343,239.503,158.802,-15.545,0.000,0.000,0.800,30.000,452.692,14.541,81849.831,52.690,250.911,0.000,13.123,0.845,263.145,-79.060,0.000,0.000,0.007,-12.735,-1.222,0.000
2016-08-26 05:00:00,0.000,140.620,255.943,239.284,155.066,-12.457,0.000,0.000,0.800,30.000,450.148,14.307,81843.355,53.947,250.483,0.000,13.163,0.845,262.945,-79.917,0.000,0.000,0.006,-12.520,-1.410,0.000
2016-08-26 06:00:00,5.677,139.657,255.043,239.282,147.911,-11.238,0.000,0.000,0.800,30.000,448.688,14.174,81876.475,55.097,249.805,0.000,13.287,0.846,262.495,-78.501,0.875,0.000,0.005,-12.407,-1.429,0.000
2016-08-26 07:00:00,48.218,138.301,254.643,239.388,138.527,-16.413,0.000,0.000,0.800,30.000,447.059,14.027,81878.333,52.642,249.759,0.000,12.997,0.846,262.295,-79.697,7.432,0.000,0.008,-12.287,-1.410,0.000
2016-08-26 08:00:00,100.994,144.870,254.143,239.547,115.194,-20.509,0.000,0.000,0.800,30.000,445.564,13.894,81909.436,52.954,250.038,0.000,12.336,0.846,262.045,-74.105,15.591,0.000,0.010,-12.163,-1.515,0.000
2016-08-26 09:00:00,132.005,145.189,253.843,239.588,104.092,-20.244,0.000,0.000,0.800,30.000,440.503,13.453,81915.770,53.800,250.015,0.000,11.844,0.846,261.895,-73.704,20.376,0.000,0.010,-11.782,-1.604,0.000
2016-08-26 10:00:00,143.787,144.328,253.843,239.505,100.809,-22.646,0.000,0.000,0.800,30.000,435.333,13.017,81925.179,51.042,250.015,0.000,11.491,0.846,261.895,-74.565,22.195,0.000,0.011,-11.417,-1.599,0.000
2016-08-26 11:00:00,99.131,149.626,253.743,239.219,104.114,-20.654,0.000,0.000,0.800,30.000,435.241,13.009,81921.634,51.916,249.791,0.000,11.653,0.846,261.845,-68.484,15.283,0.000,0.010,-11.416,-1.560,0.000
2016-08-26 12:00:00,45.666,154.530,253.343,238.829,107.926,-19.279,0.000,0.000,0.800,30.000,435.644,13.042,81913.789,51.796,249.265,0.000,11.996,0.846,261.645,-61.749,7.022,0.000,0.009,-11.436,-1.617,0.000
2016-08-26 13:00:00,6.752,150.138,253.043,238.492,118.753,-14.615,0.000,0.000,0.800,30.000,435.197,13.005,81887.817,53.093,248.530,0.000,12.531,0.847,261.495,-63.601,1.035,0.000,0.007,-11.401,-1.647,0.000
2016-08-26 14:00:00,0.000,155.599,252.543,237.966,109.118,-14.299,0.000,0.000,0.800,30.000,432.566,12.789,81919.731,53.890,248.296,0.000,12.328,0.847,261.245,-57.337,0.000,0.000,0.007,-11.186,-1.859,0.000
2016-08-26 15:00:00,0.000,161.304,252.543,237.571,102.501,-17.554,0.000,0.001,0.800,30.000,427.087,12.350,81926.971,51.098,248.463,0.000,11.804,0.847,261.245,-52.204,0.000,0.000,0.009,-10.766,-2.129,0.001
2016-08-26 16:00:00,0.000,166.584,252.343,236.916,93.116,-17.934,0.000,0.002,0.800,30.000,423.114,12.041,81914.164,51.037,248.498,0.000,11.432,0.847,261.145,-47.044,0.000,0.000,0.009,-10.503,-2.140,0.003
2016-08-26 17:00:00,0.000,163.536,251.443,236.337,90.787,-11.529,0.000,0.004,0.800,30.000,418.039,11.657,81897.235,57.016,247.638,0.000,11.496,0.847,260.695,-47.151,0.000,0.000,0.006,-10.196,-2.049,0.006
2016-08-26 18:00:00,0.000,157.278,251.543,235.713,98.179,-12.247,0.000,0.003,0.800,30.000,416.513,11.544,81888.810,54.074,247.397,0.000,11.663,0.847,260.745,-52.590,0.000,0.000,0.006,-10.111,-2.000,0.004
2016-08-26 19:00:00,0.000,128.415,250.043,235.419,122.204,-3.276,0.000,0.000,0.800,30.000,414.226,11.377,81899.354,58.167,244.873,0.000,13.064,0.848,259.995,-73.020,0.000,0.000,0.002,-9.969,-2.002,0.000
2016-08-26 20:00:00,0.000,127.540,249.243,235.187,118.333,-3.509,0.000,0.000,0.800,30.000,412.557,11.256,81906.351,57.940,244.199,0.000,13.194,0.849,259.595,-71.685,0.000,0.000,0.002,-9.858,-2.042,0.000
2016-08-26 21:00:00,0.000,124.927,248.243,235.065,115.639,-5.080,0.000,0.000,0.800,30.000,411.217,11.161,81933.773,55.071,243.293,0.000,13.456,0.849,259.095,-71.357,0.000,0.000,0.002,-9.742,-2.206,0.000
2016-08-26 22:00:00,0.000,125.922,248.143,234.988,112.775,-6.156,0.000,0.000,0.800,30.000,405.787,10.781,81840.247,52.566,243.150,0.000,13.198,0.849,259.045,-69.901,0.000,0.000,0.003,-9.402,-2.273,0.000
2016-08-26 23:00:00,0.000,127.127,248.043,234.854,109.930,-3.344,0.000,0.000,0.800,30.000,400.683,10.435,81897.690,57.071,243.028,0.000,12.960,0.849,258.995,-68.304,0.000,0.000,0.002,-9.083,-2.366,0.000
2016-08-27 00:00:00,0.000,127.359,248.762,234.692,113.196,-3.672,0.000,0.000,0.800,30.000,398.843,10.314,81923.569,55.783,243.533,0.000,12.740,0.849,259.355,-69.701,0.000,0.000,0.002,-8.999,-2.288,0.000
2016-08-27 01:00:00,0.000,127.112,248.943,234.573,114.809,-6.629,0.000,0.000,0.800,30.000,400.517,10.424,81939.522,50.911,243.691,0.000,12.778,0.849,259.445,-70.460,0.000,0.000,0.003,-9.087,-2.315,0.000
2016-08-27 02:00:00,0.000,124.517,247.843,234.436,112.128,-3.607,0.000,0.000,0.800,30.000,400.909,10.451,81977.030,55.974,242.746,0.000,13.121,0.849,258.895,-70.010,0.000,0.000,0.002,-9.088,-2.394,0.000
2016-08-27 03:00:00,0.000,124.058,247.443,234.342,110.430,-3.375,0.000,0.000,0.800,30.000,400.032,10.392,81997.659,56.375,242.404,0.000,13.185,0.849,258.695,-69.376,0.000,0.000,0.002,-8.961,-2.671,0.000
2016-08-27 04:00:00,0.000,126.684,248.843,234.242,114.685,-8.278,0.000,0.000,0.800,30.000,399.034,10.326,82070.027,47.709,243.560,0.000,12.728,0.849,259.355,-70.465,0.000,0.000,0.004,-8.790,-3.021,0.000
2016-08-27 05:00:00,0.000,124.440,248.143,234.173,113.651,-7.286,0.000,0.000,0.800,30.000,399.144,10.334,82105.283,48.823,242.927,0.000,12.996,0.849,259.045,-70.666,0.000,0.000,0.003,-8.704,-3.278,0.000
2016-08-27 06:00:00,7.795,123.817,248.143,234.482,112.473,-2.817,0.000,0.000,0.800,30.000,398.572,10.296,82148.946,57.100,242.964,0.000,12.933,0.849,259.045,-71.410,1.178,0.000,0.001,-8.619,-3.413,0.000
2016-08-27 07:00:00,55.765,125.939,249.243,235.020,103.930,-8.565,0.000,0.000,0.800,30.000,395.496,10.096,82191.509,49.623,244.339,0.000,12.110,0.849,259.595,-73.742,8.443,0.000,0.004,-8.416,-3.471,0.000
2016-08-27 08:00:00,121.806,124.415,249.043,235.444,88.572,-8.447,0.000,0.000,0.800,30.000,391.935,9.869,82277.697,52.841,244.762,0.000,11.521,0.848,259.495,-76.653,18.458,0.000,0.004,-8.127,-3.665,0.000
2016-08-27 09:00:00,168.049,124.240,249.143,235.676,77.492,-9.943,0.000,0.000,0.800,30.000,385.332,9.462,82329.825,51.914,245.234,0.000,10.890,0.848,259.545,-78.383,25.491,0.000,0.005,-7.644,-3.892,0.000
2016-08-27 10:00:00,171.057,125.306,249.743,235.588,78.108,-11.479,0.000,0.000,0.800,30.000,380.909,9.199,82387.351,48.880,245.692,0.000,10.576,0.848,259.845,-78.835,25.974,0.000,0.005,-6.981,-4.596,0.000
2016-08-27 11:00:00,128.806,123.248,248.943,235.280,84.430,-3.146,0.000,0.000,0.800,30.000,375.280,8.875,82461.354,59.996,244.416,0.000,10.973,0.849,259.445,-76.686,19.505,0.000,0.001,-6.631,-4.632,0.000
2016-08-27 12:00:00,62.888,125.070,249.743,234.679,102.529,-1.749,0.000,0.000,0.800,30.000,375.634,8.895,82497.926,58.082,244.317,0.000,11.354,0.849,259.845,-74.541,9.522,0.000,0.001,-6.668,-4.609,0.000
2016-08-27 13:00:00,11.000,124.833,248.443,233.937,108.900,4.441,0.000,0.000,0.800,30.000,377.778,9.017,82562.800,68.589,242.799,0.000,12.096,0.849,259.195,-69.861,1.661,0.000,0.000,-6.783,-4.621,0.000
2016-08-27 14:00:00,0.000,124.727,248.843,233.558,114.281,1.754,0.000,0.000,0.800,30.000,380.505,9.175,82654.215,62.185,243.020,0.000,12.216,0.849,259.395,-70.677,0.000,0.000,0.000,-7.029,-4.487,0.000
2016-08-27 15:00:00,0.000,126.029,249.143,233.835,114.995,2.202,0.000,0.000,0.800,30.000,384.360,9.404,82695.403,63.400,243.408,0.000,12.230,0.849,259.545,-70.628,0.000,0.000,0.000,-7.261,-4.473,0.000
2016-08-27 16:00:00,0.000,128.968,249.743,234.704,115.094,0.781,0.000,0.000,0.800,30.000,387.370,9.586,82746.160,61.310,244.084,0.000,12.094,0.849,259.845,-69.882,0.000,0.000,0.000,-7.434,-4.481,0.000
2016-08-27 17:00:00,0.000,135.976,249.943,235.722,105.390,0.181,0.000,0.002,0.800,30.000,389.631,9.725,82777.181,62.475,244.671,0.000,11.830,0.848,259.945,-64.795,0.000,0.000,0.000,-7.459,-4.660,0.005
2016-08-27 18:00:00,0.000,138.610,249.843,236.037,101.737,-0.328,0.000,0.004,0.800,30.000,388.735,9.670,82793.537,62.449,244.726,0.000,11.705,0.848,259.895,-62.341,0.000,0.000,0.000,-7.376,-4.705,0.009
2016-08-27 19:00:00,0.000,171.859,249.343,236.229,63.298,-3.127,0.000,0.017,0.800,30.000,387.431,9.590,82851.024,69.415,246.190,0.000,10.327,0.848,259.645,-33.943,0.000,0.000,0.002,-7.282,-4.729,0.038
2016-08-27 20:00:00,0.000,164.396,249.043,236.336,69.529,-0.307,0.000,0.019,0.800,30.000,383.703,9.364,82870.142,71.880,245.515,0.000,10.567,0.848,259.495,-39.157,0.000,0.000,0.000,-7.139,-4.606,0.044
2016-08-27 21:00:00,0.000,184.764,249.843,236.827,50.666,-6.148,0.000,0.025,0.800,30.000,381.476,9.232,82915.940,67.691,247.211,0.000,9.501,0.848,259.895,-24.473,0.000,0.000,0.003,-7.131,-4.413,0.058
2016-08-27 22:00:00,0.000,177.805,249.843,236.892,57.795,-3.389,0.000,0.024,0.800,30.000,377.526,9.003,82982.310,69.527,246.780,0.000,9.665,0.848,259.895,-29.976,0.000,0.000,0.002,-7.033,-4.207,0.057
2016-08-27 23:00:00,0.000,187.241,249.943,236.902,47.478,-6.198,0.000,0.020,0.800,30.000,375.036,8.861,82967.587,67.714,247.376,0.000,9.168,0.847,259.945,-22.555,0.000,0.000,0.003,-7.045,-3.953,0.048
2016-08-28 00:00:00,0.000,186.918,249.805,237.320,46.928,-3.638,0.000,0.017,0.800,30.000,374.274,8.818,82954.532,72.406,247.256,0.000,9.190,0.847,259.895,-22.472,0.000,0.000,0.002,-7.002,-3.956,0.041
2016-08-28 01:00:00,0.000,172.323,250.043,237.296,63.984,-1.047,0.000,0.016,0.800,30.000,371.302,8.652,82969.597,70.820,246.530,0.000,9.670,0.848,259.995,-34.618,0.000,0.000,0.001,-6.844,-3.956,0.038
2016-08-28 02:00:00,0.000,171.577,250.243,237.352,65.358,-1.215,0.000,0.010,0.800,30.000,368.066,8.475,82978.589,69.617,246.584,0.000,9.572,0.848,260.095,-35.547,0.000,0.000,0.001,-6.697,-3.917,0.025
2016-08-28 03:00:00,0.000,174.934,249.443,236.333,48.775,5.558,0.000,0.005,0.800,150.000,370.680,8.618,83007.679,89.001,246.744,0.000,17.327,0.848,259.695,-32.726,0.000,0.000,0.000,-6.838,-3.910,0.013
2016-08-28 04:00:00,0.000,151.127,248.343,235.042,68.850,8.803,0.000,0.003,0.800,150.000,372.450,8.716,83034.897,89.697,244.624,0.000,19.613,0.849,259.145,-49.490,0.000,0.000,0.000,-6.973,-3.835,0.007
2016-08-28 05:00:00,0.000,136.809,247.443,234.343,79.558,9.413,0.000,0.001,0.800,150.000,371.793,8.679,83031.258,88.826,243.136,0.000,20.940,0.849,258.695,-58.972,0.000,0.000,0.000,-6.965,-3.786,0.003
2016-08-28 06:00:00,9.764,129.322,247.243,234.260,85.166,10.043,0.000,0.001,0.800,150.000,369.836,8.572,83055.525,88.808,242.623,0.000,21.271,0.849,258.595,-64.808,1.474,0.000,0.000,-6.875,-3.764,0.001
2016-08-28 07:00:00,61.560,122.979,247.243,234.593,80.381,9.414,0.000,0.000,0.800,150.000,366.405,8.386,83070.604,88.808,242.788,0.000,20.659,0.849,258.595,-71.683,9.298,0.000,0.000,-6.763,-3.648,0.000
2016-08-28 08:00:00,132.668,121.520,247.643,235.010,67.302,8.192,0.000,0.000,0.800,150.000,363.337,8.224,83093.736,89.640,243.788,0.000,19.283,0.849,258.795,-76.366,20.068,0.000,0.000,-6.684,-3.511,0.000
2016-08-28 09:00:00,180.396,124.028,247.643,235.271,54.351,5.862,0.000,0.000,0.800,150.000,360.653,8.084,83108.014,88.844,244.485,0.000,18.111,0.849,258.795,-76.133,27.321,0.000,0.000,-6.656,-3.311,0.001
2016-08-28 10:00:00,169.456,140.057,247.843,236.151,40.420,3.614,0.000,0.003,0.800,150.000,360.822,8.093,83128.911,88.862,245.478,0.000,16.997,0.848,258.895,-63.375,25.718,0.000,0.000,-6.735,-3.165,0.007
2016-08-28 11:00:00,117.442,155.588,248.143,237.378,36.215,3.075,0.000,0.009,0.800,150.000,355.154,7.805,83154.624,88.888,245.943,0.000,16.068,0.848,259.045,-49.391,17.844,0.000,0.000,-6.501,-3.102,0.021
2016-08-28 12:00:00,49.080,182.497,248.643,238.031,25.138,0.690,0.000,0.020,0.800,150.000,357.000,7.898,83165.474,88.148,247.120,0.000,15.092,0.848,259.295,-26.433,7.482,0.000,0.000,-6.710,-2.823,0.049
2016-08-28 13:00:00,9.317,193.022,248.743,238.360,22.985,-0.387,0.000,0.026,0.800,150.000,356.287,7.862,83175.597,86.611,247.342,0.000,14.818,0.847,259.345,-16.659,1.422,0.000,0.000,-6.777,-2.575,0.063
2016-08-28 14:00:00,0.000,197.299,249.643,238.147,25.099,-1.507,0.000,0.033,0.800,142.844,354.414,7.769,83202.015,82.974,248.070,0.000,14.097,0.847,259.795,-14.860,0.000,0.000,0.001,-6.866,-2.076,0.081
2016-08-28 15:00:00,0.000,193.610,249.943,238.087,37.655,-4.837,0.000,0.037,0.800,30.000,354.457,7.771,83167.737,70.799,247.632,0.000,8.222,0.847,259.945,-17.057,0.000,0.000,0.002,-6.997,-1.589,0.091
2016-08-28 16:00:00,0.000,190.602,250.243,237.376,41.611,-4.250,0.000,0.035,0.800,30.000,348.215,7.467,83122.683,69.617,247.594,0.000,8.113,0.847,260.095,-19.937,0.000,0.000,0.002,-6.823,-1.174,0.085
2016-08-28 17:00:00,0.000,206.856,251.343,237.446,29.363,-2.245,0.000,0.031,0.800,30.000,341.215,7.141,83101.598,78.968,249.368,0.000,7.081,0.846,260.645,-9.782,0.000,0.000,0.001,-6.593,-0.888,0.074
2016-08-28 18:00:00,0.000,190.827,251.043,237.587,43.360,-0.255,0.000,0.022,0.800,30.000,332.537,6.757,83086.656,75.541,248.009,0.000,7.514,0.847,260.495,-21.125,0.000,0.000,0.000,-6.311,-0.532,0.052
2016-08-28 19:00:00,0.000,183.407,251.743,236.266,54.387,3.231,0.000,0.005,0.800,30.000,330.089,6.652,83103.100,77.672,247.906,0.000,7.692,0.847,260.845,-28.193,0.000,0.000,0.000,-6.247,-0.047,0.011
2016-08-28 20:00:00,0.000,172.568,251.743,235.547,65.587,6.288,0.000,0.001,0.800,30.000,327.199,6.531,83051.296,79.033,247.074,0.000,8.067,0.848,260.845,-36.205,0.000,0.000,0.000,-6.132,0.410,0.002
2016-08-28 21:00:00,0.000,162.779,251.843,233.549,70.970,8.951,0.000,0.000,0.800,71.318,329.311,6.619,83046.184,81.836,246.604,0.000,10.465,0.848,260.895,-44.410,0.000,0.000,0.000,-6.154,0.896,0.000
2016-08-28 22:00:00,0.000,164.096,250.843,233.974,64.716,7.937,0.000,0.000,0.800,150.000,339.758,7.075,82976.536,84.594,246.562,0.000,15.486,0.848,260.395,-42.952,0.000,0.000,0.000,-6.527,0.966,0.000
2016-08-28 23:00:00,0.000,174.336,250.343,234.147,51.508,5.080,0.000,0.000,0.800,150.000,341.452,7.152,82944.258,84.533,246.945,0.000,14.929,0.848,260.145,-34.001,0.000,0.000,0.000,-6.563,1.141,0.001
2016-08-29 00:00:00,0.000,166.610,248.469,234.031,50.243,5.166,0.000,0.000,0.800,150.000,342.048,7.179,82939.360,87.005,245.187,0.000,15.914,0.848,259.208,-35.860,0.000,0.000,0.000,-6.552,1.321,0.000
2016-08-29 01:00:00,0.000,166.253,250.843,234.010,68.581,6.909,0.000,0.000,0.800,57.431,340.634,7.115,82837.036,80.984,246.332,0.000,10.040,0.848,260.395,-40.025,0.000,0.000,0.000,-6.488,1.366,0.000
2016-08-29 02:00:00,0.000,156.323,249.543,233.984,66.690,9.072,0.000,0.000,0.800,150.000,343.084,7.227,82806.856,88.232,245.233,0.000,16.574,0.848,259.745,-46.298,0.000,0.000,0.000,-6.538,1.569,0.000
2016-08-29 03:00:00,0.000,153.353,248.743,233.430,65.996,8.040,0.000,0.000,0.800,150.000,344.553,7.295,82748.842,87.381,244.523,0.000,17.079,0.849,259.345,-46.930,0.000,0.000,0.000,-6.592,1.586,0.000
2016-08-29 04:00:00,0.000,151.931,248.143,232.615,64.748,8.356,0.000,0.000,0.800,150.000,347.542,7.435,82716.675,89.681,244.078,0.000,17.555,0.849,259.045,-46.899,0.000,0.000,0.000,-6.726,1.524,0.000
2016-08-29 05:00:00,0.001,146.371,247.343,232.284,67.064,7.822,0.000,0.000,0.800,150.000,350.429,7.574,82680.255,88.817,243.219,0.000,18.405,0.849,258.645,-49.675,0.000,0.000,0.000,-6.898,1.255,0.000
2016-08-29 06:00:00,12.970,140.065,246.343,232.729,66.255,7.079,0.000,0.000,0.800,150.000,350.416,7.573,82648.656,88.728,242.281,0.000,18.925,0.849,258.145,-52.975,1.958,0.000,0.000,-6.945,0.956,0.000
