time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,TSKIN_degC,T_obs,TSKIN_final
2022-10-04 17:00:00,0.000,241.514,265.282,261.518,200.000,86.482,0.000,0.024,0.626,-11.632,265.550,261.518
2022-10-04 18:00:00,0.000,237.857,265.382,261.508,200.000,83.962,0.000,0.017,0.626,-11.642,265.650,261.508
2022-10-04 19:00:00,0.000,243.100,265.582,261.589,200.000,80.983,0.000,0.018,0.626,-11.561,265.850,261.589
2022-10-04 20:00:00,0.000,246.985,265.782,261.611,200.000,77.344,0.000,0.017,0.626,-11.539,266.050,261.611
2022-10-04 21:00:00,0.000,253.624,265.982,261.645,200.000,73.409,0.000,0.017,0.626,-11.505,266.250,261.645
2022-10-04 22:00:00,0.000,256.075,266.182,261.898,200.000,71.340,0.000,0.013,0.626,-11.252,266.450,261.898
2022-10-04 23:00:00,0.000,257.100,266.182,262.019,200.000,69.064,0.000,0.011,0.626,-11.131,266.450,262.019
2022-10-05 00:00:00,0.000,255.342,266.099,262.140,197.362,65.229,0.000,0.017,0.626,-11.010,266.367,262.140
2022-10-05 01:00:00,0.000,261.465,266.082,262.284,178.641,61.554,0.000,0.019,0.626,-10.866,266.350,262.284
2022-10-05 02:00:00,0.000,262.698,266.082,262.161,172.960,57.700,0.000,0.012,0.626,-10.989,266.350,262.161
2022-10-05 03:00:00,0.000,260.578,266.382,261.917,186.126,54.480,0.000,0.005,0.626,-11.233,266.650,261.917
2022-10-05 04:00:00,0.000,246.309,266.382,261.720,182.253,51.044,0.000,0.003,0.626,-11.430,266.650,261.720
2022-10-05 05:00:00,0.000,248.023,266.582,261.528,181.746,46.907,0.000,0.002,0.626,-11.622,266.850,261.528
2022-10-05 06:00:00,0.000,238.695,266.482,261.011,169.219,40.304,0.000,0.001,0.626,-12.139,266.750,261.011
2022-10-05 07:00:00,0.000,245.821,266.482,260.179,167.952,34.683,0.000,0.001,0.626,-12.971,266.750,260.179
2022-10-05 08:00:00,0.000,252.875,266.482,259.451,170.357,31.512,0.000,0.001,0.626,-13.699,266.750,259.451
2022-10-05 09:00:00,0.000,251.623,266.582,259.379,156.283,28.201,0.000,0.001,0.626,-13.771,266.850,259.379
2022-10-05 10:00:00,0.000,261.962,266.782,259.864,147.723,27.743,0.000,0.001,0.626,-13.286,267.050,259.864
2022-10-05 11:00:00,65.338,259.973,266.482,259.441,160.208,29.538,0.000,0.003,0.626,-13.709,266.750,259.441
2022-10-05 12:00:00,124.754,262.956,266.182,259.942,155.920,32.448,0.000,0.007,0.626,-13.208,266.450,259.942
2022-10-05 13:00:00,128.325,264.010,266.082,259.923,169.901,35.813,0.000,0.015,0.626,-13.227,266.350,259.923
2022-10-05 14:00:00,106.515,259.854,266.382,260.395,184.156,39.928,0.000,0.018,0.626,-12.755,266.650,260.395
2022-10-05 15:00:00,54.795,257.616,266.382,260.745,191.574,44.092,0.000,0.018,0.626,-12.405,266.650,260.745
2022-10-05 16:00:00,19.165,257.593,266.382,260.941,193.811,46.191,0.000,0.018,0.626,-12.209,266.650,260.941
2022-10-05 17:00:00,0.003,254.479,266.182,261.083,183.561,46.649,0.000,0.020,0.626,-12.067,266.450,261.083
2022-10-05 18:00:00,0.000,252.767,266.082,261.076,179.962,46.540,0.000,0.016,0.626,-12.074,266.350,261.076
2022-10-05 19:00:00,0.000,245.036,265.782,261.055,168.014,45.980,0.000,0.005,0.626,-12.095,266.050,261.055
2022-10-05 20:00:00,0.000,239.504,265.882,260.797,176.214,44.794,0.000,0.005,0.626,-12.353,266.150,260.797
2022-10-05 21:00:00,0.000,244.815,265.682,260.948,161.087,43.959,0.000,0.007,0.626,-12.202,265.950,260.948
2022-10-05 22:00:00,0.000,245.260,265.682,260.919,170.298,46.169,0.000,0.008,0.626,-12.231,265.950,260.919
2022-10-05 23:00:00,0.000,244.793,265.582,261.026,161.244,45.676,0.000,0.010,0.626,-12.124,265.850,261.026
2022-10-06 00:00:00,0.000,246.506,263.904,261.089,99.508,35.068,0.000,0.013,0.626,-12.061,264.172,261.089
2022-10-06 01:00:00,0.000,248.461,265.182,260.815,151.808,44.840,0.000,0.017,0.626,-12.335,265.450,260.815
2022-10-06 02:00:00,0.000,249.765,265.682,260.750,169.412,44.319,0.000,0.024,0.626,-12.400,265.950,260.750
2022-10-06 03:00:00,0.000,247.457,265.382,260.713,155.544,42.939,0.000,0.044,0.626,-12.437,265.650,260.713
2022-10-06 04:00:00,0.000,246.928,265.382,260.574,138.015,36.994,0.000,0.074,0.626,-12.576,265.650,260.574
2022-10-06 05:00:00,0.000,253.040,265.182,260.804,110.929,32.612,0.000,0.098,0.626,-12.346,265.450,260.804
2022-10-06 06:00:00,0.000,260.021,264.882,260.688,95.622,29.321,0.000,0.111,0.626,-12.462,265.150,260.688
2022-10-06 07:00:00,0.000,258.980,264.782,260.645,83.684,25.986,0.000,0.091,0.626,-12.505,265.050,260.645
2022-10-06 08:00:00,0.000,232.306,261.682,260.404,22.729,-1.834,0.000,0.073,0.626,-12.746,261.950,260.404
2022-10-06 09:00:00,0.000,224.444,259.582,260.285,-11.702,-16.683,0.000,0.069,0.626,-12.865,259.850,260.285
2022-10-06 10:00:00,0.000,225.650,259.282,260.327,-17.355,-20.224,0.000,0.054,0.626,-12.823,259.550,260.327
2022-10-06 11:00:00,83.016,227.485,259.082,259.562,-7.442,-15.182,0.000,0.026,0.626,-13.588,259.350,259.562
2022-10-06 12:00:00,294.400,219.805,258.882,258.929,-0.747,-12.308,0.000,0.012,0.626,-14.221,259.150,258.929
2022-10-06 13:00:00,273.551,208.647,258.782,257.199,25.860,-3.688,0.000,0.012,0.626,-15.951,259.050,257.199
2022-10-06 14:00:00,196.887,198.523,259.082,256.601,25.186,0.687,0.000,0.016,0.626,-16.549,259.350,256.601
2022-10-06 15:00:00,108.830,207.009,259.482,256.439,19.216,1.974,0.000,0.014,0.626,-16.711,259.750,256.439
2022-10-06 16:00:00,33.784,195.060,259.882,253.138,61.764,11.760,0.000,0.009,0.626,-20.012,260.150,253.138
2022-10-06 17:00:00,0.150,207.382,260.282,253.615,68.830,13.270,0.000,0.005,0.626,-19.535,260.550,253.615
2022-10-06 18:00:00,0.000,193.892,260.982,254.244,77.021,14.701,0.000,0.003,0.626,-18.906,261.250,254.244
2022-10-06 19:00:00,0.000,214.495,262.282,254.010,103.896,16.165,0.000,0.002,0.626,-19.140,262.550,254.010
2022-10-06 20:00:00,0.000,228.941,263.982,254.835,137.785,19.406,0.000,0.005,0.626,-18.315,264.250,254.835
2022-10-06 21:00:00,0.000,228.818,263.882,255.512,147.383,22.707,0.000,0.010,0.626,-17.638,264.150,255.512
2022-10-06 22:00:00,0.000,227.450,263.782,257.299,132.307,26.334,0.000,0.011,0.626,-15.851,264.050,257.299
2022-10-06 23:00:00,0.000,228.302,264.482,257.140,147.461,25.953,0.000,0.015,0.626,-16.010,264.750,257.140
2022-10-07 00:00:00,0.000,245.452,264.786,257.608,123.405,22.232,0.000,0.025,0.626,-15.542,265.054,257.608
2022-10-07 01:00:00,0.000,249.879,265.282,257.604,128.243,21.625,0.000,0.021,0.626,-15.546,265.550,257.604
2022-10-07 02:00:00,0.000,245.545,264.382,257.798,108.582,21.375,0.000,0.014,0.626,-15.352,264.650,257.798
2022-10-07 03:00:00,0.000,242.643,264.382,258.234,117.930,24.889,0.000,0.014,0.626,-14.916,264.650,258.234
2022-10-07 04:00:00,0.000,243.863,264.482,258.866,116.008,26.825,0.000,0.012,0.626,-14.284,264.750,258.866
2022-10-07 05:00:00,0.000,240.226,264.882,260.267,97.738,12.937,0.000,0.008,0.626,-12.883,265.150,260.267
2022-10-07 06:00:00,0.000,240.351,264.182,261.113,64.260,-6.529,0.000,0.014,0.626,-12.037,264.450,261.113
2022-10-07 07:00:00,0.000,248.076,264.282,261.711,53.924,-11.011,0.000,0.035,0.626,-11.439,264.550,261.711
2022-10-07 08:00:00,0.000,244.220,264.682,262.225,53.949,1.980,0.000,0.032,0.626,-10.925,264.950,262.225
2022-10-07 09:00:00,0.000,249.967,264.982,262.356,60.094,8.234,0.000,0.043,0.626,-10.794,265.250,262.356
2022-10-07 10:00:00,0.000,256.059,265.482,263.098,57.216,9.958,0.000,0.045,0.626,-10.052,265.750,263.098
2022-10-07 11:00:00,66.442,251.969,265.982,262.933,73.956,12.426,0.000,0.032,0.626,-10.217,266.250,262.933
2022-10-07 12:00:00,181.604,254.698,266.682,262.425,102.640,22.355,0.000,0.016,0.626,-10.725,266.950,262.425
2022-10-07 13:00:00,160.672,251.698,266.782,261.771,114.356,29.801,0.000,0.009,0.626,-11.379,267.050,261.771
2022-10-07 14:00:00,119.657,247.435,267.082,260.612,139.995,28.265,0.000,0.004,0.626,-12.538,267.350,260.612
2022-10-07 15:00:00,77.208,244.984,266.882,259.691,148.856,27.035,0.000,0.001,0.626,-13.459,267.150,259.691
2022-10-07 16:00:00,24.857,251.631,266.582,259.120,152.272,26.654,0.000,0.003,0.626,-14.030,266.850,259.120
2022-10-07 17:00:00,0.368,254.641,266.582,258.942,149.584,25.570,0.000,0.014,0.626,-14.208,266.850,258.942
2022-10-07 18:00:00,0.000,256.133,266.382,258.816,127.871,22.062,0.000,0.025,0.626,-14.334,266.650,258.816
2022-10-07 19:00:00,0.000,250.338,265.982,258.216,109.756,18.442,0.000,0.009,0.626,-14.934,266.250,258.216
2022-10-07 20:00:00,0.000,252.359,266.882,257.780,92.496,13.256,0.000,0.010,0.626,-15.370,267.150,257.780
2022-10-07 21:00:00,0.000,249.403,266.782,257.560,56.570,7.996,0.000,0.014,0.626,-15.590,267.050,257.560
2022-10-07 22:00:00,0.000,241.240,265.482,257.323,50.230,8.016,0.000,0.019,0.626,-15.827,265.750,257.323
2022-10-07 23:00:00,0.000,251.353,264.282,256.459,55.451,9.227,0.000,0.023,0.626,-16.691,264.550,256.459
2022-10-08 00:00:00,0.000,232.171,262.404,256.102,58.181,12.004,0.000,0.021,0.626,-17.048,262.672,256.102
2022-10-08 01:00:00,0.000,221.994,261.982,255.197,64.870,12.426,0.000,0.017,0.626,-17.953,262.250,255.197
2022-10-08 02:00:00,0.000,215.756,261.082,254.521,60.633,12.007,0.000,0.011,0.626,-18.629,261.350,254.521
2022-10-08 03:00:00,0.000,204.966,261.082,254.679,57.661,7.181,0.000,0.006,0.626,-18.471,261.350,254.679
2022-10-08 04:00:00,0.000,196.474,260.482,254.512,49.136,4.587,0.000,0.004,0.626,-18.638,260.750,254.512
2022-10-08 05:00:00,0.000,185.616,260.582,255.105,42.602,2.859,0.000,0.002,0.626,-18.045,260.850,255.105
2022-10-08 06:00:00,0.000,177.152,260.482,255.461,36.346,-0.178,0.000,0.001,0.626,-17.689,260.750,255.461
2022-10-08 07:00:00,0.000,169.554,260.782,256.349,30.102,-2.028,0.000,0.000,0.626,-16.801,261.050,256.349
2022-10-08 08:00:00,0.000,172.217,260.282,257.123,21.112,-5.848,0.000,0.001,0.626,-16.027,260.550,257.123
2022-10-08 09:00:00,0.000,176.174,260.282,257.558,19.294,-8.468,0.000,0.003,0.626,-15.592,260.550,257.558
2022-10-08 10:00:00,0.000,173.595,261.182,257.618,25.329,-8.654,0.000,0.008,0.626,-15.532,261.450,257.618
2022-10-08 11:00:00,0.000,193.039,261.782,256.847,26.198,-5.066,0.000,0.019,0.626,-16.303,262.050,256.847
2022-10-08 12:00:00,337.411,205.234,262.182,256.406,29.371,-2.123,0.000,0.021,0.626,-16.744,262.450,256.406
2022-10-08 13:00:00,289.854,205.601,262.482,255.083,41.056,0.371,0.000,0.015,0.626,-18.067,262.750,255.083
2022-10-08 14:00:00,220.938,198.904,262.882,253.987,51.838,3.552,0.000,0.008,0.626,-19.163,263.150,253.987
2022-10-08 15:00:00,132.425,189.478,262.782,253.234,56.955,4.729,0.000,0.004,0.626,-19.916,263.050,253.234
2022-10-08 16:00:00,44.472,188.045,263.382,253.065,61.809,5.405,0.000,0.001,0.626,-20.085,263.650,253.065
2022-10-08 17:00:00,1.151,184.092,262.582,252.141,66.766,7.258,0.000,0.001,0.626,-21.009,262.850,252.141
2022-10-08 18:00:00,0.000,182.328,261.382,250.819,76.769,5.522,0.000,0.002,0.626,-22.331,261.650,250.819
2022-10-08 19:00:00,0.000,177.890,260.182,250.859,95.677,3.889,0.000,0.000,0.626,-22.291,260.450,250.859
2022-10-08 20:00:00,0.000,179.896,259.082,250.553,92.627,1.871,0.000,0.000,0.626,-22.597,259.350,250.553
2022-10-08 21:00:00,0.000,182.253,258.682,250.817,84.273,0.175,-0.000,-0.000,0.626,-22.333,258.950,250.817
2022-10-08 22:00:00,0.000,193.445,257.182,250.983,76.851,-0.279,-0.000,-0.000,0.626,-22.167,257.450,250.983
2022-10-08 23:00:00,0.000,193.116,256.982,251.696,51.951,-2.379,-0.000,-0.000,0.626,-21.454,257.250,251.696
2022-10-09 00:00:00,0.000,193.754,255.674,251.158,38.257,-1.905,0.000,0.000,0.626,-21.992,255.942,251.158
2022-10-09 01:00:00,0.000,213.547,255.982,251.130,39.192,-3.472,0.000,0.001,0.626,-22.020,256.250,251.130
2022-10-09 02:00:00,0.000,198.944,256.282,251.823,24.367,-2.706,0.000,0.001,0.626,-21.327,256.550,251.823
2022-10-09 03:00:00,0.000,198.910,255.782,252.542,13.514,-3.107,0.000,0.001,0.626,-20.608,256.050,252.542
2022-10-09 04:00:00,0.000,198.077,255.982,254.015,5.760,-3.518,0.000,0.001,0.626,-19.135,256.250,254.015
2022-10-09 05:00:00,0.000,195.454,254.582,254.595,-0.025,-2.319,0.000,0.001,0.626,-18.555,254.850,254.595
2022-10-09 06:00:00,0.000,207.217,255.782,255.605,0.279,-2.035,0.000,0.002,0.626,-17.545,256.050,255.605
2022-10-09 07:00:00,0.000,197.794,254.982,256.434,-15.717,-13.959,0.000,0.002,0.626,-16.716,255.250,256.434
2022-10-09 08:00:00,0.000,202.322,256.082,257.285,-11.150,-11.945,0.000,0.004,0.626,-15.865,256.350,257.285
2022-10-09 09:00:00,0.000,200.436,255.582,258.251,-36.425,-17.600,0.000,0.007,0.626,-14.899,255.850,258.251
2022-10-09 10:00:00,0.000,213.447,254.982,257.120,-25.927,-15.637,0.000,0.009,0.626,-16.030,255.250,257.120
2022-10-09 11:00:00,0.000,218.627,254.982,256.778,-20.384,-14.648,0.000,0.010,0.626,-16.372,255.250,256.778
2022-10-09 12:00:00,294.338,203.559,255.082,256.090,-10.109,-12.951,0.000,0.018,0.626,-17.060,255.350,256.090
2022-10-09 13:00:00,270.375,205.846,255.682,255.597,0.656,-8.837,0.000,0.029,0.626,-17.553,255.950,255.597
2022-10-09 14:00:00,180.021,210.612,255.782,255.080,5.603,-6.717,0.000,0.040,0.626,-18.070,256.050,255.080
2022-10-09 15:00:00,100.940,224.909,256.182,254.053,17.561,-2.762,0.000,0.050,0.626,-19.097,256.450,254.053
2022-10-09 16:00:00,40.320,223.463,256.182,252.758,27.266,0.280,0.000,0.049,0.626,-20.392,256.450,252.758
2022-10-09 17:00:00,1.289,236.539,256.382,252.514,31.030,1.252,0.000,0.040,0.626,-20.636,256.650,252.514
2022-10-09 18:00:00,0.000,236.824,256.282,252.416,28.933,1.996,0.000,0.030,0.626,-20.734,256.550,252.416
2022-10-09 19:00:00,0.000,217.445,255.482,252.358,24.053,0.675,0.000,0.060,0.626,-20.792,255.750,252.358
2022-10-09 20:00:00,0.000,218.909,254.782,253.083,14.348,-2.255,0.000,0.057,0.626,-20.067,255.050,253.083
2022-10-09 21:00:00,0.000,205.760,253.082,252.021,9.409,-3.088,0.000,0.063,0.626,-21.129,253.350,252.021
2022-10-09 22:00:00,0.000,227.293,252.882,250.124,28.940,1.823,0.000,0.062,0.626,-23.026,253.150,250.124
2022-10-09 23:00:00,0.000,223.806,251.882,251.928,-0.438,-4.391,0.000,0.057,0.626,-21.222,252.150,251.928
2022-10-10 00:00:00,0.000,208.804,251.846,252.059,-2.169,-6.832,0.000,0.065,0.626,-21.091,252.114,252.059
2022-10-10 01:00:00,0.000,215.836,250.082,252.220,-30.450,-12.811,0.000,0.051,0.626,-20.930,250.350,252.220
2022-10-10 02:00:00,0.000,217.381,250.782,251.252,-5.916,-6.300,0.000,0.037,0.626,-21.898,251.050,251.252
2022-10-10 03:00:00,0.000,205.643,250.182,251.508,-19.470,-10.552,0.000,0.025,0.626,-21.642,250.450,251.508
2022-10-10 04:00:00,0.000,192.919,250.382,251.879,-22.825,-12.361,0.000,0.023,0.626,-21.271,250.650,251.879
2022-10-10 05:00:00,0.000,193.213,250.182,252.694,-41.801,-17.033,0.000,0.021,0.626,-20.456,250.450,252.694
2022-10-10 06:00:00,0.000,182.876,249.882,253.509,-66.213,-23.505,0.000,0.015,0.626,-19.641,250.150,253.509
2022-10-10 07:00:00,0.000,178.412,250.882,254.517,-67.894,-24.025,0.000,0.012,0.626,-18.633,251.150,254.517
2022-10-10 08:00:00,0.000,184.733,251.682,255.079,-63.519,-24.021,0.000,0.011,0.626,-18.071,251.950,255.079
2022-10-10 09:00:00,0.000,170.458,251.882,255.227,-62.200,-23.875,0.000,0.011,0.626,-17.923,252.150,255.227
2022-10-10 10:00:00,0.000,169.381,252.382,253.991,-28.382,-17.231,0.000,0.010,0.626,-19.159,252.650,253.991
2022-10-10 11:00:00,0.000,178.569,253.582,253.277,4.993,-8.456,0.000,0.009,0.626,-19.873,253.850,253.277
2022-10-10 12:00:00,366.536,175.685,255.182,254.106,17.268,-4.702,0.000,0.009,0.626,-19.044,255.450,254.106
2022-10-10 13:00:00,307.939,197.648,256.682,254.028,42.185,3.185,0.000,0.015,0.626,-19.122,256.950,254.028
2022-10-10 14:00:00,206.396,202.863,256.882,252.456,70.266,11.139,0.000,0.031,0.626,-20.694,257.150,252.456
2022-10-10 15:00:00,121.742,220.518,256.982,251.487,84.248,14.014,0.000,0.040,0.626,-21.663,257.250,251.487
2022-10-10 16:00:00,45.486,211.475,256.982,250.213,112.187,19.497,0.000,0.031,0.626,-22.937,257.250,250.213
2022-10-10 17:00:00,2.775,209.320,256.982,250.223,110.768,18.213,0.000,0.018,0.626,-22.927,257.250,250.223
2022-10-10 18:00:00,0.000,189.849,257.082,249.615,119.960,19.931,0.000,0.013,0.626,-23.535,257.350,249.615
2022-10-10 19:00:00,0.000,201.905,257.082,247.816,143.342,19.665,0.000,0.012,0.626,-25.334,257.350,247.816
2022-10-10 20:00:00,0.000,192.386,255.382,247.173,123.544,18.694,0.000,0.013,0.626,-25.977,255.650,247.173
2022-10-10 21:00:00,0.000,177.906,252.982,246.613,96.030,11.227,0.000,0.014,0.626,-26.537,253.250,246.613
2022-10-10 22:00:00,0.000,182.358,253.782,245.870,121.099,16.397,0.000,0.013,0.626,-27.280,254.050,245.870
2022-10-10 23:00:00,0.000,180.120,254.482,245.338,122.257,16.972,0.000,0.009,0.626,-27.812,254.750,245.338
2022-10-11 00:00:00,0.000,174.151,256.537,245.323,130.505,16.549,0.000,0.003,0.626,-27.827,256.805,245.323
2022-10-11 01:00:00,0.000,171.884,255.582,244.113,132.542,16.809,-0.000,-0.000,0.626,-29.037,255.850,244.113
2022-10-11 02:00:00,0.000,163.678,256.182,243.910,144.028,18.260,-0.000,-0.000,0.626,-29.240,256.450,243.910
2022-10-11 03:00:00,0.000,158.169,256.482,244.916,167.767,21.269,-0.000,-0.000,0.626,-28.234,256.750,244.916
2022-10-11 04:00:00,0.000,155.719,256.582,246.067,169.037,21.432,-0.000,-0.000,0.626,-27.083,256.850,246.067
2022-10-11 05:00:00,0.000,152.491,256.382,247.409,151.545,21.413,-0.000,-0.000,0.626,-25.741,256.650,247.409
2022-10-11 06:00:00,0.000,150.631,256.182,248.615,124.095,17.826,0.000,0.000,0.626,-24.535,256.450,248.615
2022-10-11 07:00:00,0.000,150.693,256.382,249.526,101.871,12.629,0.000,0.000,0.626,-23.624,256.650,249.526
2022-10-11 08:00:00,0.000,148.955,256.582,250.357,86.392,10.091,0.000,0.000,0.626,-22.793,256.850,250.357
2022-10-11 09:00:00,0.000,149.283,257.482,250.848,76.375,6.784,0.000,0.000,0.626,-22.302,257.750,250.848
2022-10-11 10:00:00,0.000,149.487,257.982,250.805,68.456,2.942,0.000,0.000,0.626,-22.345,258.250,250.805
2022-10-11 11:00:00,0.000,151.566,258.782,250.517,60.813,2.938,0.000,0.000,0.626,-22.633,259.050,250.517
2022-10-11 12:00:00,403.749,153.828,259.182,249.897,73.734,6.137,0.000,0.000,0.626,-23.253,259.450,249.897
2022-10-11 13:00:00,354.871,156.251,259.482,249.020,112.674,7.775,0.000,0.000,0.626,-24.130,259.750,249.020
2022-10-11 14:00:00,268.879,158.858,259.282,247.899,122.530,12.981,0.000,0.000,0.626,-25.251,259.550,247.899
2022-10-11 15:00:00,167.746,162.330,259.582,246.607,141.565,17.042,0.000,0.000,0.626,-26.543,259.850,246.607
2022-10-11 16:00:00,62.273,176.464,259.382,245.381,175.216,22.261,0.000,0.000,0.626,-27.769,259.650,245.381
2022-10-11 17:00:00,4.259,185.955,259.382,245.165,196.002,24.908,0.000,0.000,0.626,-27.985,259.650,245.165
2022-10-11 18:00:00,0.000,186.867,258.082,245.116,200.000,26.537,0.000,0.000,0.626,-28.034,258.350,245.116
2022-10-11 19:00:00,0.000,152.057,256.982,244.997,200.000,22.623,0.000,0.000,0.626,-28.153,257.250,244.997
2022-10-11 20:00:00,0.000,151.844,256.882,244.776,200.000,17.869,0.000,0.000,0.626,-28.374,257.150,244.776
2022-10-11 21:00:00,0.000,152.504,257.382,244.607,200.000,17.748,0.000,0.000,0.626,-28.543,257.650,244.607
2022-10-11 22:00:00,0.000,156.463,256.882,244.665,200.000,15.860,0.000,0.000,0.626,-28.485,257.150,244.665
2022-10-11 23:00:00,0.000,155.451,256.182,244.382,197.998,16.758,0.000,0.000,0.626,-28.768,256.450,244.382
2022-10-12 00:00:00,0.000,165.179,258.126,244.212,185.367,19.877,0.000,0.000,0.626,-28.938,258.394,244.212
2022-10-12 01:00:00,0.000,157.385,256.182,244.044,180.927,16.152,0.000,0.000,0.626,-29.106,256.450,244.044
2022-10-12 02:00:00,0.000,167.126,256.682,244.613,180.640,12.558,0.000,0.000,0.626,-28.537,256.950,244.613
2022-10-12 03:00:00,0.000,180.372,256.282,246.013,178.104,10.490,0.000,0.000,0.626,-27.137,256.550,246.013
2022-10-12 04:00:00,0.000,204.623,256.382,248.054,140.632,3.039,-0.000,-0.000,0.626,-25.096,256.650,248.054
